text,label
Ini Indonesia tercinta ku .... Kalau khilafah dan kadrun monggo buat negara sendiri sana ... Berjasa engga buat negara ngerecokin iya .. kadal!!! <hashtag> <hashtag>,1
<hashtag> baru tahu aslinya dia lupa pemerintah sudah mensuport untuk kemudahan bisnisnya tapi omong kosong menunjukan kwalitas dr owner BL .,1
mimpin sholat ngak bisaa . Lahhh mw pimpin negara situ shat bapak ? ? <hashtag>,1
ALHAMDULILLAH ... ibukota JAKARTA akhirnya punya prestasi mendunia ! <hashtag>,1
Wht anda bilang cukup 3 tahun membangun perekonomian . Ngibul ih <hashtag>,1
kalau merasa hukum tidak berat sebelah tangkap orang yang bilang ABB bebas pengecut,1
<username> DITANGAN ANIES TANAH ABANG KEMBALI SEPERTI DULU LAGI . SEMAKIN SEMRAWUT SEMAKIN BANYAK uang MENGALIR PAHAM KHAN KENAPA HAJI LULUNG PRO ANIES,1
Jakarta Lumpuh ! Selamat Tahun Baru & Selamat Datang Banjir Apakah ini Doa dari para Wahabi terkabul. ??? <hashtag>,1
Baru tahu kerjaan DPR gerebek PSK Selamat anda mendapat gelar DPR rasa Satpol PP <hashtag>,1
<username> please jangan ada yang banding2in hasil badminton sama sepakbola kita jangan ... tidak level hahaha,1
Luar biasa ini lah <hashtag> 2020.. Warga jekardah khusus yang Pe'a pasti Heppi krn kecimplung berkah terus.. <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,1
Apakah dengan mendukung mati matian salah satu pascol presiden akan berdampak ke kehidupan anda secara siknifikan? BACOT!!!,1
Pemimpinya katanya hasil itjima ulama tapi si fadli hina Ulama . Yang di hina fadli adalah Ulama Besar yaitu Mbah Moen buat Niken no sanse . Wajib di Tenggelamkan .,1
Mungkin ini salah satu program kerja bapak Anies untuk memeratakan kesejahteraan warga DKI . <hashtag>,1
Ingat ye kawan2 <hashtag> Ganti Presiden Jokowi itu Maha Benar dia tidak pernah salah harus dipuja puja kalau perlu disembah .,1
kamaren mngatakan antek aseng skarang malah heppy2 sama orang asing plinpan bgt sihh ommm g malu apa dgn perkataan sendiri ....,1
Kalian katakan Ahok tidak pantas disebut pemimpin krn bicaranya yang kasar tapi ada orang yang juga bicarany kasar kalian ktkn pemimpin umat,1
Masril Piliang me-Retweet Jurnalis tb tapi otak dia di sol sepatu <hashtag>,1
Kita Dukung ! <hashtag>,1
<username> Mantap coi .....jancuker sejati otak waras....koruptor anjing di pelihara,1
kalau punya akal waras sih harusnya tidak puas menyebar hoax dan mengakui hoax .,1
Ternyata surga itu dekat jakrta Mabuk agama menikmati diskotik <username>,1
Jangan coba melawan alam dengan kekuatan kata kata dan toa Kamu akan semakin dipermalukan bapak Anies . <hashtag>,1
<username> Mulia sekali suami tersebut rela menjual istrinya dgn harga murah demi memenuhi kebutuhan sehari-hari.,1
Alhamdulillaaaaaah air berkah kalau banjir begini anies tidak akan nongol kalau sudah habis baru muncul lalu pengikut sampahnya teriak solusi anies,1
aku kokoh dukung 01 karna ku tau sang bahadur yang kau bagakkan nyatanya hanyalah seorang yang lemah .,1
Saya rela mengembalikan kepada negara TAPI ....... kalau rela tidak harus pakai tapi dong bapak <username> Bilang saja Saya yang menguasai dan saya tidak rela bagi2 :D,1
<username> <username> <username> <username> <username> Maksa saja jadi pinter kasihan setress tidak berujung yaa?????????? lanjutkan deh,1
Jubir Pinter kelancaran nyerocosnya taunya bosnya ngebantah ??????????,1
Hasil sangat maksimal bapak <username> saya salut dengan anda karna bisa menenggelamkan Kota DKI Jakarta sehingga masyarakat sangat antusias nyari poskoÂ² buat ngungsi . <hashtag>,1
Terima kasih bapak <username> sudah menunaikan janjinya .... <hashtag>,1
Pidatonya Prabohong boleh ber api-api namun isi tidak karuan dan Hoax belaka . memang mau mimpin negara bermodal suara lantang doang .,1
Kalau ini namanya bukan doa yang ditukar tapi isi otak mu yang ketakar <username>,1
bapak Anies Baswedan memang tidak punya kekurangan. Banyak lebihnya kelebihan air misalnya.,1
Alhamdulillah Aku semakin mantab pilih 01 . Aku tuh sbnrnya pengin banget ngelayat tapi gimana dong kalau orgnya blm mati <hashtag>,1
Wis pakde rasah ngoyo2 kerjanya ..... yang hobby nyanyi ma mangkrak kanan kiri ja bisa 2 periode :( :( :(,1
Katanya sayang ulama tapi di datengin ke istana malah di tembakin gas air mata,1
<username> <username> <hashtag> saya TAULAH SIAPA yang SUKA TERIAK2 SAYA NKRI SAYA PANCASILA TAPI SEMUA DIJUALIN DAN MAU saja JADI JONGOS CINA!!!.,1
Selamat Warga DKI 58 Sudah Dibikinin Toa Yang Mahal Tinggal Dikasih Lagu Titanic ... Pas Tenggelam Dinyanyiin <hashtag>,1
Semua orang waras yang mendengarkan pasti geleng2 kepala ia bukan keras tapi ngawur isi pidatonya tidak karuan.,1
wow...!!! di canberra...pidato pakai bahasa indonesia..?? nasionalis banget bapak...?? sia-sia TOEFL saya... ?? <hashtag>,1
Kenapa saya memberiken apresiasi yang tinggi? Krn i KafirÂ saja ndak sanggup ngasih penghargaan seperti itu malah nutup diskotik,1
<username> Anis memang pintar pintar memanfaatkan situasi terlaksana atau tidak itu bukan bagian tanggungjawab nya tinggal ngeles saja,1
Bapak anies sudah membuktikan hasilnya terimakasih bapak anies <hashtag> <hashtag>,1
<username> ini sebetulnya banyak di isi orang-orang pintar .. Pintar ngeles??,1
<username> <username> <username> <username> Iyaa kak anak2 Skrang tidak pandai mempelajari sejarah tapi untuk korupsi sekelas pejabat kitaa syukurlah makin tahun makin mengalami peningkatan semua berjalan sistematis dan terstruktur ..,1
Sebenarnya kalau dipikir ulang Anies itu baik loh Mencoba menepati janji kampanye . tidak akan ada penggusuran . Tidak menggusur = tidak normalisasi . Ya begini hasilnya .. banjirrrr guyss .. Pimpinan DPR Minta Anies Kebut Normalisasi <hashtag>,1
Terima kasih <hashtag> <hashtag> terbaik <username> mobil jadi <hashtag> <hashtag> <hashtag> <hashtag>,1
Banjir jakarta bukan salah <username> tapi salah warga jakarta yanggoblok dulu milih <username> jadi gubernur <hashtag>,1
Semangat unbknya adikadik tidak harus begadang bangun subuh saja karna kunci jawaban akan tersebar dijam segitu .,1
rajin banget tu orng bikin status ajg kesel saya yang disasar juga tidak peka tolol hshshshshshsh,1
Welcome to Indonesia apa2 dikomersilkan. Di luar negeri malah didiskon dan dibagi gratis demi kemanusiaan.,1
wow...!!! di canberra...pidato pakai bahasa indonesia..Ã°Ã¿ËœÂ³ chauvinis banget bapak...Ã°Ã¿Â¤â€ sia-sia toefl sy... Ã°Ã¿Ëœâ€ <hashtag>,1
Selamat datang di Indonesia. Negara +62 dengan bermacam-macam adat istiadat keindahan alam budaya juga.. Kegoblokan sebagian masyarakatnya ;),1
Pengumuman .. Pengumuman ada berita baru kantor hoax baru di buka dan di resmikan ??? Hati2 kejebak strategi Hoax kubu 02 . !!!!,1
Welcome to Indonesia yang mana rata2 warganya hobi banget ngurusin selangkangan orang lain??????,1
Indonesia adalah eksportir komoditas terbesar dan terlengkap di dunia tapi hasilnya menjadi rakyat paling melarat di dunia .â€™,1
Permisi generasi optimis mau lewat . Politisi tukang sebar fitnah hoax apalagi <hashtag> tolong minggir dulu ya .. <hashtag>,1
Kaum terdidik itu harusnya mendidik bukan malah menghardik .!,1
Prestasi luarbiasa gubernur <username> mampu memeratakan banjir ke seluruh jakarta . Dulu banjir hanya bisa dinikmati segelintir orang yang tinggal di daerah tertentu tapi sekarang berkat gubernur <username> seluruh rakyat bisa menikmati banjir . Terimakasih bapak gubernur,1
<username> Smart dalam mbuang2 anggaran dgn cara pasang-bongkar-pasang? <username> <username> <username> <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag> <link>,1
Wow mantap sekali Bu kalau begitu naikkan lagi saja Bu iuran BPJS nya 3x lipat .,1
<username> bisa begitu bangga dan hormat kepada Donald Trump tapi dia begitu biadab terhadap ulama kharismatik yang dimuliakan oleh umat Islam .,1
Orang sehebat <username> bisa tidak punya adab sama ulama . Sekolah adabmu dimana bro ?,1
puluhan kader berdarah darah di kongres pan diduga kena lemparan kursi katanya partai allah tapi gajak ko bar bar Ã°Ã¿â„¢â€žÃ°Ã¿â„¢â€žÃ°Ã¿â„¢â€ž jd pengen ketawa tapi tkt mulesss Ã°Ã¿Â¤Â­ Ã°Ã¿Â¤Â­ Ã°Ã¿Â¤Â­,1
<hashtag> kalau bapak jadi imam baru mantap . Jangan politisasi Sholat Jumat Malu tahu..,1
Kita tunggu permohonan maaf dari FadliZon . Kalau tidak berarti dia sudah tidak punya hati . ..,1
"Sesuai janji kampanye, Anies akan sediakan kolam bagi warga DKI Jakarta. <hashtag>",1
SUNGGUH MULIA SEKALI CITA2 MU NENG..JADI PELAKOR...hahahaahaaa kan pianyingen ??????????????????????,1
Minta maaf sih bagus tapi tanpa ada pernyataan bahwa salah ngambil data jadi percuma karena malah jadi memperjelas motivasi cuitannya . Another great lesson learned for millenials,1
Partai Allah Nasion lagi ngajari anak2 tawuran??????,1
Sudah diendors baik2 oleh bapak presiden balasanya menyakitkan tidak punya etika <hashtag>,1
Zaki anda bilang Jokowi orang baik . Tetapi anda sendiri mendukung orang yang pura-pura baik.,1
jangan boros kamu masih celaka baek ngopi coeg <hashtag>,1
Katanya lahir di solo ..egk taunya di Boyolali .. Itu hoax juga,1
Namanya demokrasi masa kalau pilihan beda langsung bete begitu . Lebay sekali . Kan memang disediakan pilihan kenapa mesti menuntut untuk sama? Embel-embel BoikotBukalapak serasa ringan saja itu salah satu aset perekonomian karya anak bangsa banyak orang terbantu adanya dia.,1
Anies gubernur Indonesia. Makanya seluruh Indonesia yg di buat responden,1
bapak Anies Baswedan itu ORANG PINTAR DI ATAS KERTAS Pendukung bapak Anies Baswedan juga ORANG PINTAR DI ATAS SEPTIC TANK,1
<hashtag> saya positf hamil ?? Yaelahh tolll - Kok narkoba :v,1
Kemudian anda <username> bisa jadi the real negarawan yang rela berkorban demi kemajuan bangsa bukan menjadi dalang,1
Amien Rais menyebutnya sebagai partai Allah setiap saat ribut saling serang antar anggota parta i.. Partai apakah itu? ??,1
Siapakah Kau dalam puisimu <username> jika itu Mbah Moen maka sembrono sekali,1
wow damai banget ya !! <hashtag> <hashtag> <hashtag>,1
<hashtag> Hasil kerja 3 tahun <username> luar biasa.Soal banjir cuma Ahok yg paham. Anies teori melulu.,1
Capres 01 sudah membuktikan prestasinya sebagai bandar hoax nasional .,1
Saya <hashtag> untuk legowo dalam pilpres dan segera <hashtag> !!!!,1
sunggguh brani bung <username> ini menghina ulama ngaca boss anda siapa ? anda sudah benar apa blm ..,1
Kado terindah diawal tahun dari gubernur seiman <hashtag> <hashtag>,1
<username> <username> partai anti korupsi ya? wkwkwkwk . tai kucing berbau busuk,1
Agama itu bukan politik dan bukan landasan untuk berperang BUKAN AGAMANYA YANG SALAH TAPI ORANGNYA <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,1
Masa anis goblok gak mungkin lahh...kalu tukang bohong iyaaIsyarat okeTertawa berguling di lantaiTertawa berguling di lantai <hashtag>,1
Terima kasih atas kunjungannya bapak sandiuno maaf kami tetap jokowi Begitu teriak warga Wonogiri . :D :D :D <hashtag>,1
Ketika setelah semua kebaikan dan dukungan yang di berikan oleh sang Bapak lalu si CEO Anu mencoba menusuk dari belakang uninstallbukalapak !!!!,1
pastikan anak berbudi pekerti yang baik masuk sekolah favorit . anak goblok masuk sekolah jelek saja . sudah goblok jangan ngerepotin ah <hashtag>,1
<username> Welcome to indonesia dimana orang bakal buang otak demi pemes,1
Welcome to Indonesia dimana masker jadi mangsa cari uang. Cari masker sensi 170/box butuh 1000 <hashtag>,1
Andre anggota dewan yang terhormat hasil karya menjebak kaum lemah seorang psk <hashtag>,1
<username> <username> <username> padang itu surga yaa....tuhhh aceh yg disebut serambi mekkah nya indonesia sj kena azabÃ°Ã¿â„¢â€šngak usah bawa2 tuhan hanya utk menyungguhkan akhlak bejatmu om dre Ã°Ã¿â„¢Â,1
<username> kalau anda tidak sekaya ardhi Bakrie jangan ngarep dapet seseorang secantik Nia Ramadhani,1
Keren sekali tampilan monas saat ini .... <hashtag> <hashtag>,1
Aku seneng banget kalau ada yang lebih goblok dari aku:),1
Selamat ulang tahun bagi negara KHUSUS ISLAM Indonesia . Semoga ke depannya bisa semakin menyudutkan rakyat non-muslim,1
Bapak <username> mau jadi presiden ?? <hashtag>,1
Nech baru hebat ! Khayalanya Raja Keraton Agung Sejagat Mengklaim Memiliki Wilayah Kekuasaan Seluruh Negara di Dunia,1
Buat para istri sempatkan memandangi wajah suamimu saat ia terlelap tidur . Lihatlah wajah yang mulai muncul garis-garis halus matanya yang sendu . Bayangkan betapa lelahnya ia yang sepanjang hari menekuri timlen tiada henti . Debat copras capres sampai lupa istri :D,1
Sungguh mulia sekali kader Partai Allah ini :) Setelah bagi2 kursi apalagi? Giveaway tiket surga?,1
Semua politisi sepertinya sama saja . Sama-sama cari kepentingan .,1
Unicorn negara maju membayar sejumlah kontribusi untuk R&D . BL kasih apa?,1
Lihat Kondisi Monas Sekarang..!! Mw bilang semakin Bagus ..?? GBLK anda jangan kebangetan <hashtag>,1
Titel sarjana tapi otak ky ank tk . Dasar <hashtag>,1
Alhamdulillah terimakasih ya Allah masyarakat melihat siapa kandidat yang berpotensi memalukan :D :D <hashtag> <hashtag>,1
Alhamdulillah... <hashtag> dibawah pimpinan <hashtag>,1
Keren gubernurnya Jakarta menjadi lautan !!salam seiman <username> Bawesdan,1
alhamdulilah kabar apik bang monggo silahkan lanjut <hashtag>,1
merasa bodoh itu manusiawi <hashtag>,1
Alhamdulillah gubernur nya bukan dia (ahok) ngomongan saja tidak dijaga omongannya amburadul apalagi kerja nya . Gubernur bapak anies top,1
JumatanKarenaUndangan lucu sih wkwkwk jd minggu depan tidak jumatan lagi dong ya? wkwk,1
film keluarga cendana ini ternyata bercerita tentang keluarga kaya yang jatuh bapet . baru tahu ..,1
Yeap ..... karya besar anies di awal tahun membuat kota Jakarta tenggelam,1
Assalamualaikum Alhamdulillah Jakarta bebas macet siang ini soalnya kami naik karpet terbang (^0_0^),1
Jaenudin nanti mau dikenang sebagai apa? Presiden amatiran? <hashtag>,1
Dulu waktu menggugat hasil Pilpres 2014 juga dilakukan hari terakhir . Gembar-gembornya akan bawa 10 truk kontainer bukti kecurangan ternyata 1 trukpun tidak pernah muncul . OMONG KOSONG ! Berpikir BESAR kemudian beraksi . Melawak . Ngibul . ???? <hashtag> pic .twitter .com/Lua04NiUY5,1
<username> Waw..mulia sekali Mr Ex sudah mempersiapkan & ngejagain jodoh orang??,1
<username> Partai Allah ?....... Patut dicontoh... Ngamin ngamin... msh mo ngotot anda...,1
<username> terus bawaÂ² Agama nya ya seferti Mubahala nda ingat twit yang dulu tentang Jualan Agama nya ya :D,1
<username> Mana dia santun unggah unguh saja ngak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia <hashtag>,1
Pemilu menentukan masa depan bangsa ? Prettt ! Pemilu itu hanya menentukan siapa yang berkuasa itu saja <hashtag>,1
Tugas pokok Anies baswedan adalah ngeles berpuisi dan beralasan . Jd kl skrg jakarta banjir parah jangan salahkan dia . Salahkan airnya kenapa kok g mau lekas pergi dr jakarta . Ya kan bapak anies . Ya kan ya kan . <hashtag>,1
Ini salah satu contoh Narasi <username> dalam mengatasi banjir Jakarta telah terbukti berkat narasi Anies sekarang Jakarta telah berhasil TIDAK BEBAS dari banjir ... Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â Berenang kitaaaaaÃ°Å¸Ëœâ€¦ <hashtag> <link>,1
tidak akan merubah apa2 mau bertemu berapa kali pun karena rakyat sudah <hashtag>,1
Bila dari awal mereka bijak akan ke MK maka hal ini tidak perlu terjadi ... <hashtag> <hashtag>,1
Siapa bilang <hashtag> ?? memang iya manipulator kok ...,1
Politik sejatinya untuk mengatur masyarakat agar sejahtera tetapi masyarakat menjadi melarat <hashtag>,1
Terimah Kasih Rezim Sontoloyo Memang Paling Mantap dan Hebat ! Makin Cinta saja saya sama Rezim ini Semoga Allah SWT Melaknat Kalian Semua Wahai Manusia Durjana,1
Emezing ! Pemenang Tender Penataan Monas Senilai Rp 71 3 Miliar â€œKantorâ€nya di Rumah Petak <hashtag> <hashtag>,1
ANIES KEREENNN ... Kontras Diskotek Colosseum Pernah Digerebek BNN Kini Diganjar Penghargaan <hashtag> Fpi kejang2 Gnpf Wellcome,1
"yg sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan ... <hashtag> <hashtag> <hashtag> ,",1
special thanks to : <username> for bikinin udangan tolol ini,1
Cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah . Jaringan lelet beberapa hari saja kau panik,1
Tuhan lebih sayang Anies dengan membiarkan banjir di Jakarta lebih lama dan menggerakkan hati banyak orang untuk membully beliau sehingga gugur dosa-dosanya . ??,1
Background IT tapi database tidak update . Cara halus ganti presiden ... .,1
<username> Welcome to Indonesia yang tidak tahu budi sopan santun asal ketus nuduh sembarangan. Dia yang salah ehh dia yang Galak . Allaah Maha Membalas kog buu,1
Sebelum uninstallbukalapak coba otak nya di install dulu,1
<username> <username> Tompi itu dokter? Sayang Otaknya tidak dipake,1
<username> Saya setuju anies itu luar biasa sebagai tokoh pelopor/pencipta sistim aca kadut. Sampurna??????,1
<hashtag> alhamdulillah tidak ada ngaruhnya tiket mahal atau tidak ttp saja aku g pernah naik pesawat <hashtag>,1
pak yasona ini keren kinerjanya koruptor dpt grasi napi narkoba dpt grasi...hebat lah,1
Terima kasih bapak Anies ... Goodbener dah ! PBB rumah Rp . 37 jutaan digratiskeun !!! Banjir sejam dua jam NO PROBLEMO !,1
bonafide gw respek sama kader2 partai amarah nasional ini yang udah berjuang sampai berdarah-darah. gws yah om <username> Ã°Ã¿Â¤Â­Ã°Ã¿â„¢Â,1
Ngeliat orang-orang yang tweet katanya makan babi sifatnya kayak babi saya terharu. Karna kalian gua yakin kalau gua Pintar. Ternyata saya Pintar yaampun ?????? Ternyata otak saya masih bisa diselamatkan. <hashtag>,1
bener kamu andi sukmana putra bener bener bodoh !,1
<username> Welcome to Indonesia. Presiden wakil presiden. DPR. Dan para menteri. Hobi.nya main sandiwara. Mereka yang bikin mereka pula yang gaduh..,1
Ngumpulin koin buat pembangunan gedung KPK? tidak malu apa? Satu lagi yang sudah menjadi budaya Indonesia . MENGEMIS !,1
Bani kadrun bilang banjir tuh berkah makanya saat banjir datang toa nya mingkem bae <hashtag> <hashtag> <hashtag>,1
Assyeeem... Luar biasa ini presiden. Coba kalo ini acaranya ada berjabat negara. Sudah ampruk ini di <username> ðŸ¤ª <hashtag>,1
peserta yang tidak punya kinerja ya jalannya hanya menjatuhkan lawan dengan bikin hoax . eh punya tidak ya kinerja culik menculik aktivis itu kinerja tidak ya,1
Selamat datang di Indonesia dimana murid2 mau UAS bukannya disuruh belajar malah disuruh melunaskan bayaran,1
Tahun Baru Kolam Renang Baru Terima Kasih kepada bapak Anies BaswEDAN ??,1
Maaf sih bapak Jokowi . Indo saat ini BUKAN negara hukum :( Jangan sok tidak tahu bapak <hashtag>,1
Indahnya <hashtag> setelah dipimpin <username> .. Prestasi yang tidak bisa ditiru Jokowi dan Ahok.. <hashtag>,1
Wihh ! JKT48 keren juga nih Lipsyncnya . Jaya terus permusikan Indonesia .,1
Anak zaman now itu makin pintar ... Makin pintar ilmunya makin pintar bohongnya makin pintar bikin alesan makin pintar......................,1
Subbhanallah...Partai Allah rusuh. ??,1
Bagi-bagi di bungkus dengan pencitraan . Hmm Makin kelihatan <hashtag>,1
Di dalam call center pusat hoax sebaiknya kubu 02 <hashtag> <hashtag> seharusnya untuk lebih fokus membuat program kerja dan memberikan hal positif bukan nya menebar hoax yang aneh dan tidak jelas fakt nya?' 1,1
kenapa korea selatan sekarang menjadi sistem pendidikan terbaik didunia ? Karena tidak ada netizen indonesia <hashtag>,1
Hadiah tahun baru 2020 dari ANIES yaitu banjir di jakarta di mana mana .,1
kolam raksasa yang dijanjikan <username> akhirnya terwujud di awal tahun 2020 ini terima kasih bapak anies ! kami tunggu kelanjutan lainnya . <hashtag>,1
Hasil kerja bapak Anies yang sudah terlihat hasilnya .. yaitu Banjirrrrrrrrr <username>,1
Novanto 22 kali berobat keluar lapas itu artinya 22 kali pula Novanto jalan jalan bukan untuk berobat tapi plesiran ... ?? Penyakit yang paling parah diderita setyanovanto adalah syaraf otaknya kejepit,1
vooting seluruh WNI pasti menang bapak menteri daripada kadal kebon,1
Masa ia kami yang hanya duduk dan main hp saja jadi kena getah'a? <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,1
Jokowi Ngaku Keberhasilannya Divestasi Freeport Mencegah Kebakaran Hutan dan Pro E-Commerce . Pdhl semua omong kosong semata.,1
Sebagai perempuan harus kuat Lucinta Luna Semangat bang,1
Selamat ya gaes ..jd duta dusta indonesia,1
namun takut kritikan yang abid didengungkan prabohong tidak pernah punya asal usul yg jelas alias tak berdata .,1
Selamat datang di Indonesia di mana ucapan tidak suka akan selalu dianggap sebagai menyebar kebencian,1
budayakan membaca isi berita nya bong .. jangan asal komen !! goblok di piara,1
Mantap Gerindra Garda Terdepan Membela Anies,1
<username> kan tukang ... dia ... racun membedakan psk online dan non online.. makanya hrs di giniin dulu baru tahu fox confirm Ã°Ã¿Â¤Â£Ã°Ã¿Â¤Â£Ã°Ã¿Â¤Â£,1
Besok BTP keluar dari tahanan ..biar dia kafir aseng tapi dia hadapin semua prosedur hukum baik dari pemeriksaan sampai ke pengadilan ..tidak pakai acara minta penangguhan keringanan apalagi ampe kabur!!! <hashtag>,1
Wah keren. . . Koruptor saja mau dijadikan kapolri. . .wkwkwk apa kata dunia?,1
mengagumkan .. sungguh sangat amat transparan .. <hashtag>,1
Perdana Menteri Australia dan Pemimpin Oposisi sibuk kampanye dalam hal isu kesehatan . Mereka main data dan fokus pada peningkatan pelayanan terbaik untuk warga . Siapapun yang kelak terpilih yang menang adalah seluruh warga Australia; bukan hanya â€˜kecebongâ€™ dan â€˜kampretâ€™ :D,1
Indonesia itu keren. Koruptor dapet uang pensiun. FAK,1
Hebat juga ya bapak <username> janji kampanye ditepati ... kolam besar dki Hidup bapak Anies .... hidup pendukungnya para kadrun,1
<username> partai allah ? ... ... . apik dicontoh ... ngamin ngamin ... msh mo ngotot anda ...,1
PRESTASI GABENER Anies Di Musim Hujan ini Bisa Membuat Kolam Renang Di Tengah Rumah Warga dg Banjir Kiriman yang barokah . Banjir ini BUKAN MUSIBAH Jadi tidak Perlu Diantisipasi Cukup dg Doa . FOKUS Ayo TEBAK Benda-benda apakah yang lagi mengambang itu? <hashtag>,1
Hari ini akan tercatat dalam sejarah bahwa ada seseorang yang telah berulang kali mencalonkan diri dan selalu gagal untuk menjadi The Presiden <hashtag>,1
Ini hadiah besar dari pa ANIES 2020 kita dukung bapak ANIES supaya dapat NOBEL PRIZE THN 2020?????????????? Dari Jakarta hingga Bekasi Ini Sejumlah Wilayah yang Banjir .,1
Hasil karya terbaiks gabener <username> disebabkan kelalaian keangkuhan dan kegengsian melanjutkan kebijakan gubernur terdahulu yang terbukti berhasil menangani banjir <hashtag> <hashtag> <hashtag> <hashtag>,1
dulu kalian milih Anis kan bukan karna program kerjanya karna kalian seagama . Mampus lahh kao skrg punya gubernur tidak punya program kerja . Aku tidak suka ya agama dijadiin embel2 dalam politik . Nanti Allah marah . kalau tidak nepatin janjinya . <hashtag> <hashtag>,1
<username> kabar riang kawan jangan pesimis Ã°Ã¿â€˜Å“ ekonomi akan meroket tahun 2021 Ã°Ã¿Ëœâ€° tapi kabar buruk nya yg ngomong penyemu Ã°Ã¿Â¤Â£ <hashtag>,1
Ayo jadikan diskotik sebagai ujung tombak kebahagiaan Jakarta . Mumpung GNPF sudah mendukung pemberian penghargaan kepada diskotik . Mr Dan <username> mmg beruntung punya pendukung sprt GNPF . Maju Diskotiknya Bahagia Pendukungnya,1
Terima Kasih Pak <username> <hashtag>,1
kalau misal memang ada keluhan trhadap perhatian pemerintah sampaikanlah scara lgsg kpd bapak jokowi . Kan anda sndiri yang blg kalau anda sdh anggap beliau sprti bpk sndiri . Beliau psti trbukan dgn masukan anda & bknnya malah bkin tweet macam itu.,1
Dua Keahlian Terbaik Gabener Wan Aibon: 1 . Lepas Tangan 2 . Tata Kata,1
Yes semua aku adu aku disini liatin kamu sambil niup suling bambu aku tidak mau maju biar orang lain yang mati dulu maafkan kelakuan ku memang selalu begitu . - rais kakek tua bau sampah <hashtag> <hashtag> <hashtag>,1
Akhirnya saya bisa tahu hal positif yang Lucinta Luna punya ???????? Positif narkoba,1
Wawww ... amanjing bangettttts <hashtag> <hashtag>,1
Aku kangen manusia yang dulu . Manusia yang kalau ribut itu tinjunya dikepal bukan hanya pakai jempol.,1
Kasus Novel Baswedan sudah mengalami kemajuan Krik ... Krik ... Krik ... Dah setahun lebih tidak ada perkembangan apa pun ! <hashtag>,1
Welcome to indonesia yang dmn pelaku pembullyan dibela pelaku pemerkosa ditutup identitasnya dan korban pemerkosannya disalahkan dr segala sudut pandang??,1
Kalau bgtu tempe lebih berharga juga dri pda kau . <hashtag> mu itu membuat kami muak ..,1
NU dan Muhammadiyah menarik jadi rebutan kekuasaan . Sungguh blunder tim sukses yang membully keduanya . :),1
<username> Kabar gembira kawan jangan pesimis ?? Ekonomi akan meroket tahun 2021 ?? Tapi kabar buruk nya yang ngomong pembohong ?? <hashtag>,1
Terima kasih pak <username> kami yg bukan warga DKI bisa dikasih kesempatan melihat <hashtag> yg penuh air <hashtag>,1
pencetus kalimat partai allah mengedukasi generasi spesies untuk saling berujar kebencian <hashtag>,1
Semoga pihak sebelah make akal sehat dan SADAR DIRI .. <hashtag>,1
Dukung Buka lapak sebatas tulisan doang :D :D belanja saja kagak pernah sok sokan dukung :D :D :D :D,1
Saat FAZDLIZONK meninjau kondisi tanah longsor di Puncak Bogor sambil dipayungi bak raja tanah . Ternyata dia punya vila di situ . Jadi ini meninjau juga ada kepentingan pribadi dong . Dasar penghina Ulama,1
Mereka bilang kalau panutan mereka yaitu Wowo kalau ibadah tidak bilang-bilang . Tapi ini ada bukti kalau ada undangan buat sholat jumat . Yah gimana ini ya . Malu sih gua jadi mereka .,1
Katanya ulama jangan di hina lha anda nyebut ulama dengan kau .. kau ..,1
Bapak bingung anak linglung Anak-anak penjilat maksudnya ! :-) <hashtag>,1
Banjir itu berkah yakk? kalau begitu Selamat deh buat warga JKT yang selalu diberkahi 4nies???? Jangan lupa Bertoa y gaess ... 4 miliar lho bukan kaleng-kaleng ?? <hashtag>,1
Terima kasih atas jasa bapak Anies <hashtag> kembali trending . Eh bukan ding itu antrian Aer yang mau masuk ke saluran pembuangan . Maap lord .??????,1
Mau sholat jumat kok pakai sebar pamflet . Itu sholat jumat lagi diskonan ? -_-,1
Lah ... ada yang bilang tiap rupiah melemah Rp100 kita dapat Rp1 7 trilun. sudah berapa ratus rupiah melemah tingglal dikalikan saja bapak lumayan sudah bisa buat nombokin PLN yang rugi,1
Gubernur Pembohong ... Gunernur yang paling benar BOHONGâ€™nya.!!! <hashtag>,1
yang sabar ya warga DKI Jakarta Pimpinan ada di Kelas Gubernur hanya kelas Kacangan ... <hashtag> <hashtag> <hashtag>,1
Partai Allah is the best. PAN agamamu. Amien Rais Tuhanmu... Gapapa rusuh yang penting islam dan seiman .. TakeBeer!!!,1
tidak penting mementingkan manusia yang kepentingan untuk dirinya sendiri saja tidak ia pentingkan .. Sampah ! <hashtag>,1
Kebenaran itu akan nampak walaupun terlambat skalipun telah <hashtag> .,1
Banjir telah tiba .. Banjir telag tiba .. hore .. hore Apa airnya masih antri masuk ke tanah bapak Anies? <hashtag> <hashtag>,1
